sample_id,dataset,split,match_id,set_id,rally,ball_round,video_path,start_frame,hit_frame,end_frame,fps,player_side,raw_label,coarse_label,stroke_side,annotation_path
31_2_8_4,shuttleset,train,31,2,8,4,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,42670,42700,42730,30.0,bottom,放小球,net_shot,backhand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_1,shuttleset,train,31,2,9,1,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43209,43239,43269,30.0,top,發短球,serve,backhand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_10,shuttleset,train,31,2,9,10,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43472,43502,43532,30.0,bottom,殺球,smash,aroundhead,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_11,shuttleset,train,31,2,9,11,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43487,43517,43547,30.0,top,擋小球,net_shot,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_12,shuttleset,train,31,2,9,12,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43512,43542,43572,30.0,bottom,放小球,net_shot,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_13,shuttleset,train,31,2,9,13,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43537,43567,43597,30.0,top,勾球,net_shot,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_14,shuttleset,train,31,2,9,14,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43569,43599,43629,30.0,bottom,勾球,net_shot,backhand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_2,shuttleset,train,31,2,9,2,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43236,43266,43296,30.0,bottom,挑球,lift,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_3,shuttleset,train,31,2,9,3,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43268,43298,43328,30.0,top,殺球,smash,aroundhead,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_4,shuttleset,train,31,2,9,4,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43284,43314,43344,30.0,bottom,擋小球,net_shot,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_5,shuttleset,train,31,2,9,5,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43315,43345,43375,30.0,top,挑球,lift,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_6,shuttleset,train,31,2,9,6,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43370,43400,43430,30.0,bottom,點扣,smash,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_7,shuttleset,train,31,2,9,7,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43391,43421,43451,30.0,top,防守回挑,lift,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_8,shuttleset,train,31,2,9,8,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43415,43445,43475,30.0,bottom,切球,drop,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
31_2_9_9,shuttleset,train,31,2,9,9,C:\Users\ADMIN\Downloads\shuttleSEt\TOYOTA Thailand Open   Day 4 Carolina Marin (ESP) [5] vs. Neslihan Yigit (TUR).mp4,43441,43471,43501,30.0,top,挑球,lift,forehand,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set2.csv
32_1_10_1,shuttleset,train,32,1,10,1,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19756,19786,19816,30.0,top,發短球,serve,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_10,shuttleset,train,32,1,10,10,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20023,20053,20083,30.0,bottom,挑球,lift,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_11,shuttleset,train,32,1,10,11,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20055,20085,20115,30.0,top,殺球,smash,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_12,shuttleset,train,32,1,10,12,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20067,20097,20127,30.0,bottom,擋小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_13,shuttleset,train,32,1,10,13,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20096,20126,20156,30.0,top,放小球,net_shot,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_14,shuttleset,train,32,1,10,14,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20121,20151,20181,30.0,bottom,推球,net_attack,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_15,shuttleset,train,32,1,10,15,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20145,20175,20205,30.0,top,長球,clear,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_16,shuttleset,train,32,1,10,16,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20179,20209,20239,30.0,bottom,過渡切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_17,shuttleset,train,32,1,10,17,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20204,20234,20264,30.0,top,挑球,lift,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_18,shuttleset,train,32,1,10,18,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20235,20265,20295,30.0,bottom,切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_19,shuttleset,train,32,1,10,19,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20261,20291,20321,30.0,top,放小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_2,shuttleset,train,32,1,10,2,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19782,19812,19842,30.0,bottom,放小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_20,shuttleset,train,32,1,10,20,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20294,20324,20354,30.0,bottom,挑球,lift,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_21,shuttleset,train,32,1,10,21,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20325,20355,20385,30.0,top,殺球,smash,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_22,shuttleset,train,32,1,10,22,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20341,20371,20401,30.0,bottom,擋小球,net_shot,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_23,shuttleset,train,32,1,10,23,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20369,20399,20429,30.0,top,勾球,net_shot,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_24,shuttleset,train,32,1,10,24,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,20397,20427,20457,30.0,bottom,推球,net_attack,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_3,shuttleset,train,32,1,10,3,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19810,19840,19870,30.0,top,推球,net_attack,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_4,shuttleset,train,32,1,10,4,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19842,19872,19902,30.0,bottom,長球,clear,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_5,shuttleset,train,32,1,10,5,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19878,19908,19938,30.0,top,殺球,smash,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_6,shuttleset,train,32,1,10,6,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19903,19933,19963,30.0,bottom,放小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_7,shuttleset,train,32,1,10,7,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19933,19963,19993,30.0,top,挑球,lift,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_8,shuttleset,train,32,1,10,8,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19976,20006,20036,30.0,bottom,切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_10_9,shuttleset,train,32,1,10,9,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,19995,20025,20055,30.0,top,放小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_1,shuttleset,train,32,1,11,1,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21172,21202,21232,30.0,top,發短球,serve,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_10,shuttleset,train,32,1,11,10,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21418,21448,21478,30.0,bottom,挑球,lift,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_11,shuttleset,train,32,1,11,11,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21452,21482,21512,30.0,top,殺球,smash,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_12,shuttleset,train,32,1,11,12,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21465,21495,21525,30.0,bottom,擋小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_13,shuttleset,train,32,1,11,13,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21491,21521,21551,30.0,top,勾球,net_shot,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_14,shuttleset,train,32,1,11,14,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21517,21547,21577,30.0,bottom,挑球,lift,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_15,shuttleset,train,32,1,11,15,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21547,21577,21607,30.0,top,過渡切球,drop,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_16,shuttleset,train,32,1,11,16,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21567,21597,21627,30.0,bottom,勾球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_17,shuttleset,train,32,1,11,17,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21595,21625,21655,30.0,top,挑球,lift,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_18,shuttleset,train,32,1,11,18,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21636,21666,21696,30.0,bottom,長球,clear,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_19,shuttleset,train,32,1,11,19,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21668,21698,21728,30.0,top,長球,clear,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_2,shuttleset,train,32,1,11,2,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21194,21224,21254,30.0,bottom,挑球,lift,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_20,shuttleset,train,32,1,11,20,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21701,21731,21761,30.0,bottom,長球,clear,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_21,shuttleset,train,32,1,11,21,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21734,21764,21794,30.0,top,過渡切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_22,shuttleset,train,32,1,11,22,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21757,21787,21817,30.0,bottom,推球,net_attack,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_23,shuttleset,train,32,1,11,23,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21789,21819,21849,30.0,top,長球,clear,aroundhead,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_24,shuttleset,train,32,1,11,24,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21831,21861,21891,30.0,bottom,切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_25,shuttleset,train,32,1,11,25,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21854,21884,21914,30.0,top,放小球,net_shot,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_26,shuttleset,train,32,1,11,26,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21883,21913,21943,30.0,bottom,勾球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_27,shuttleset,train,32,1,11,27,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21912,21942,21972,30.0,top,放小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_3,shuttleset,train,32,1,11,3,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21227,21257,21287,30.0,top,點扣,smash,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_4,shuttleset,train,32,1,11,4,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21242,21272,21302,30.0,bottom,擋小球,net_shot,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_5,shuttleset,train,32,1,11,5,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21271,21301,21331,30.0,top,小平球,drive,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_6,shuttleset,train,32,1,11,6,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21291,21321,21351,30.0,bottom,推球,net_attack,backhand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_7,shuttleset,train,32,1,11,7,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21320,21350,21380,30.0,top,長球,clear,aroundhead,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_8,shuttleset,train,32,1,11,8,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21362,21392,21422,30.0,bottom,長球,clear,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
32_1_11_9,shuttleset,train,32,1,11,9,C:\Users\ADMIN\Downloads\shuttleSEt\32 Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals.mp4,21394,21424,21454,30.0,top,切球,drop,forehand,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals/set1.csv
