sample_id,split,match_id,set_id,rally,ball_round,hit_frame,player_side,raw_label,coarse_label,stroke_side,stroke_side_source,flaw,valid_stroke_side,valid_coarse_label,joints_path,position_path,shuttle_path,annotation_path,video_name,video_url
36_1_17_13,val,36,1,17,13,31024,top,挑球,lift,backhand,backhand=1.0,,True,True,val/Top_挑球/36_1_17_13_joints.npy,val/Top_挑球/36_1_17_13_pos.npy,val/Top_挑球/36_1_17_13_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_14,val,36,1,17,14,31074,bottom,長球,clear,forehand,both_flags_blank,,True,True,val/Bottom_長球/36_1_17_14_joints.npy,val/Bottom_長球/36_1_17_14_pos.npy,val/Bottom_長球/36_1_17_14_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_15,val,36,1,17,15,31106,top,殺球,smash,forehand,both_flags_blank,,True,True,val/Top_殺球/36_1_17_15_joints.npy,val/Top_殺球/36_1_17_15_pos.npy,val/Top_殺球/36_1_17_15_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_2,val,36,1,17,2,30721,bottom,挑球,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_17_2_joints.npy,val/Bottom_挑球/36_1_17_2_pos.npy,val/Bottom_挑球/36_1_17_2_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_3,val,36,1,17,3,30752,top,點扣,smash,aroundhead,aroundhead=1.0,,True,True,val/Top_殺球/36_1_17_3_joints.npy,val/Top_殺球/36_1_17_3_pos.npy,val/Top_殺球/36_1_17_3_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_4,val,36,1,17,4,30764,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,val/Bottom_擋小球/36_1_17_4_joints.npy,val/Bottom_擋小球/36_1_17_4_pos.npy,val/Bottom_擋小球/36_1_17_4_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_5,val,36,1,17,5,30799,top,放小球,net_shot,forehand,both_flags_blank,,True,True,val/Top_放小球/36_1_17_5_joints.npy,val/Top_放小球/36_1_17_5_pos.npy,val/Top_放小球/36_1_17_5_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_6,val,36,1,17,6,30827,bottom,挑球,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_17_6_joints.npy,val/Bottom_挑球/36_1_17_6_pos.npy,val/Bottom_挑球/36_1_17_6_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_7,val,36,1,17,7,30861,top,過渡切球,drop,forehand,both_flags_blank,,True,True,val/Top_切球/36_1_17_7_joints.npy,val/Top_切球/36_1_17_7_pos.npy,val/Top_切球/36_1_17_7_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_8,val,36,1,17,8,30881,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Bottom_放小球/36_1_17_8_joints.npy,val/Bottom_放小球/36_1_17_8_pos.npy,val/Bottom_放小球/36_1_17_8_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_17_9,val,36,1,17,9,30907,top,挑球,lift,forehand,both_flags_blank,,True,True,val/Top_挑球/36_1_17_9_joints.npy,val/Top_挑球/36_1_17_9_pos.npy,val/Top_挑球/36_1_17_9_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_1,val,36,1,18,1,31960,unknown,未知球種,unknown,forehand,both_flags_blank,1.0,False,False,val/未知球種/36_1_18_1_joints.npy,val/未知球種/36_1_18_1_pos.npy,val/未知球種/36_1_18_1_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_10,val,36,1,18,10,32179,top,挑球,lift,backhand,backhand=1.0,,True,True,val/Top_挑球/36_1_18_10_joints.npy,val/Top_挑球/36_1_18_10_pos.npy,val/Top_挑球/36_1_18_10_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_11,val,36,1,18,11,32247,bottom,長球,clear,forehand,both_flags_blank,,True,True,val/Bottom_長球/36_1_18_11_joints.npy,val/Bottom_長球/36_1_18_11_pos.npy,val/Bottom_長球/36_1_18_11_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_12,val,36,1,18,12,32271,top,殺球,smash,aroundhead,aroundhead=1.0,,True,True,val/Top_殺球/36_1_18_12_joints.npy,val/Top_殺球/36_1_18_12_pos.npy,val/Top_殺球/36_1_18_12_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_2,val,36,1,18,2,31994,top,點扣,smash,forehand,both_flags_blank,,True,True,val/Top_殺球/36_1_18_2_joints.npy,val/Top_殺球/36_1_18_2_pos.npy,val/Top_殺球/36_1_18_2_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_3,val,36,1,18,3,32006,bottom,防守回挑,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_18_3_joints.npy,val/Bottom_挑球/36_1_18_3_pos.npy,val/Bottom_挑球/36_1_18_3_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_4,val,36,1,18,4,32031,top,點扣,smash,aroundhead,aroundhead=1.0,,True,True,val/Top_殺球/36_1_18_4_joints.npy,val/Top_殺球/36_1_18_4_pos.npy,val/Top_殺球/36_1_18_4_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_5,val,36,1,18,5,32044,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,val/Bottom_擋小球/36_1_18_5_joints.npy,val/Bottom_擋小球/36_1_18_5_pos.npy,val/Bottom_擋小球/36_1_18_5_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_6,val,36,1,18,6,32072,top,放小球,net_shot,forehand,both_flags_blank,,True,True,val/Top_放小球/36_1_18_6_joints.npy,val/Top_放小球/36_1_18_6_pos.npy,val/Top_放小球/36_1_18_6_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_7,val,36,1,18,7,32097,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Bottom_放小球/36_1_18_7_joints.npy,val/Bottom_放小球/36_1_18_7_pos.npy,val/Bottom_放小球/36_1_18_7_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_8,val,36,1,18,8,32125,top,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Top_放小球/36_1_18_8_joints.npy,val/Top_放小球/36_1_18_8_pos.npy,val/Top_放小球/36_1_18_8_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_18_9,val,36,1,18,9,32150,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Bottom_放小球/36_1_18_9_joints.npy,val/Bottom_放小球/36_1_18_9_pos.npy,val/Bottom_放小球/36_1_18_9_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_19_1,val,36,1,19,1,33106,unknown,未知球種,unknown,forehand,both_flags_blank,1.0,False,False,val/未知球種/36_1_19_1_joints.npy,val/未知球種/36_1_19_1_pos.npy,val/未知球種/36_1_19_1_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_19_2,val,36,1,19,2,33119,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Bottom_放小球/36_1_19_2_joints.npy,val/Bottom_放小球/36_1_19_2_pos.npy,val/Bottom_放小球/36_1_19_2_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_19_3,val,36,1,19,3,33150,top,放小球,net_shot,forehand,both_flags_blank,,True,True,val/Top_放小球/36_1_19_3_joints.npy,val/Top_放小球/36_1_19_3_pos.npy,val/Top_放小球/36_1_19_3_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_19_4,val,36,1,19,4,33176,bottom,挑球,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_19_4_joints.npy,val/Bottom_挑球/36_1_19_4_pos.npy,val/Bottom_挑球/36_1_19_4_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_19_5,val,36,1,19,5,33222,top,點扣,smash,forehand,both_flags_blank,,True,True,val/Top_殺球/36_1_19_5_joints.npy,val/Top_殺球/36_1_19_5_pos.npy,val/Top_殺球/36_1_19_5_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_1,val,36,1,1,1,11962,top,發短球,serve,backhand,backhand=1.0,,True,True,val/Top_發短球/36_1_1_1_joints.npy,val/Top_發短球/36_1_1_1_pos.npy,val/Top_發短球/36_1_1_1_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_10,val,36,1,1,10,12212,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,val/Bottom_擋小球/36_1_1_10_joints.npy,val/Bottom_擋小球/36_1_1_10_pos.npy,val/Bottom_擋小球/36_1_1_10_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_2,val,36,1,1,2,11984,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,val/Bottom_推球/36_1_1_2_joints.npy,val/Bottom_推球/36_1_1_2_pos.npy,val/Bottom_推球/36_1_1_2_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_3,val,36,1,1,3,12007,top,過渡切球,drop,forehand,both_flags_blank,,True,True,val/Top_切球/36_1_1_3_joints.npy,val/Top_切球/36_1_1_3_pos.npy,val/Top_切球/36_1_1_3_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_4,val,36,1,1,4,12034,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,val/Bottom_放小球/36_1_1_4_joints.npy,val/Bottom_放小球/36_1_1_4_pos.npy,val/Bottom_放小球/36_1_1_4_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_5,val,36,1,1,5,12063,top,挑球,lift,forehand,both_flags_blank,,True,True,val/Top_挑球/36_1_1_5_joints.npy,val/Top_挑球/36_1_1_5_pos.npy,val/Top_挑球/36_1_1_5_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_6,val,36,1,1,6,12109,bottom,長球,clear,aroundhead,aroundhead=1.0,,True,True,val/Bottom_長球/36_1_1_6_joints.npy,val/Bottom_長球/36_1_1_6_pos.npy,val/Bottom_長球/36_1_1_6_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_7,val,36,1,1,7,12146,top,過渡切球,drop,forehand,both_flags_blank,,True,True,val/Top_切球/36_1_1_7_joints.npy,val/Top_切球/36_1_1_7_pos.npy,val/Top_切球/36_1_1_7_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_8,val,36,1,1,8,12169,bottom,挑球,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_1_8_joints.npy,val/Bottom_挑球/36_1_1_8_pos.npy,val/Bottom_挑球/36_1_1_8_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_1_9,val,36,1,1,9,12198,top,殺球,smash,aroundhead,aroundhead=1.0,,True,True,val/Top_殺球/36_1_1_9_joints.npy,val/Top_殺球/36_1_1_9_pos.npy,val/Top_殺球/36_1_1_9_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_1,val,36,1,20,1,34303,top,發短球,serve,backhand,backhand=1.0,,True,True,val/Top_發短球/36_1_20_1_joints.npy,val/Top_發短球/36_1_20_1_pos.npy,val/Top_發短球/36_1_20_1_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_10,val,36,1,20,10,34531,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,val/Bottom_推球/36_1_20_10_joints.npy,val/Bottom_推球/36_1_20_10_pos.npy,val/Bottom_推球/36_1_20_10_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_11,val,36,1,20,11,34567,top,過渡切球,drop,forehand,both_flags_blank,,True,True,val/Top_切球/36_1_20_11_joints.npy,val/Top_切球/36_1_20_11_pos.npy,val/Top_切球/36_1_20_11_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_12,val,36,1,20,12,34587,bottom,挑球,lift,backhand,backhand=1.0,,True,True,val/Bottom_挑球/36_1_20_12_joints.npy,val/Bottom_挑球/36_1_20_12_pos.npy,val/Bottom_挑球/36_1_20_12_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_13,val,36,1,20,13,34608,top,切球,drop,forehand,both_flags_blank,,True,True,val/Top_切球/36_1_20_13_joints.npy,val/Top_切球/36_1_20_13_pos.npy,val/Top_切球/36_1_20_13_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_14,val,36,1,20,14,34630,bottom,推球,net_attack,backhand,backhand=1.0,,True,True,val/Bottom_推球/36_1_20_14_joints.npy,val/Bottom_推球/36_1_20_14_pos.npy,val/Bottom_推球/36_1_20_14_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_15,val,36,1,20,15,34660,top,後場抽平球,drive,forehand,both_flags_blank,,True,True,val/Top_平球/36_1_20_15_joints.npy,val/Top_平球/36_1_20_15_pos.npy,val/Top_平球/36_1_20_15_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_16,val,36,1,20,16,34676,bottom,平球,drive,forehand,both_flags_blank,,True,True,val/Bottom_平球/36_1_20_16_joints.npy,val/Bottom_平球/36_1_20_16_pos.npy,val/Bottom_平球/36_1_20_16_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_17,val,36,1,20,17,34690,top,平球,drive,forehand,both_flags_blank,,True,True,val/Top_平球/36_1_20_17_joints.npy,val/Top_平球/36_1_20_17_pos.npy,val/Top_平球/36_1_20_17_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_18,val,36,1,20,18,34704,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,val/Bottom_推球/36_1_20_18_joints.npy,val/Bottom_推球/36_1_20_18_pos.npy,val/Bottom_推球/36_1_20_18_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_19,val,36,1,20,19,34722,top,防守回挑,lift,backhand,backhand=1.0,,True,True,val/Top_挑球/36_1_20_19_joints.npy,val/Top_挑球/36_1_20_19_pos.npy,val/Top_挑球/36_1_20_19_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_2,val,36,1,20,2,34321,bottom,挑球,lift,forehand,both_flags_blank,,True,True,val/Bottom_挑球/36_1_20_2_joints.npy,val/Bottom_挑球/36_1_20_2_pos.npy,val/Bottom_挑球/36_1_20_2_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
36_1_20_20,val,36,1,20,20,34746,bottom,點扣,smash,forehand,both_flags_blank,,True,True,val/Bottom_殺球/36_1_20_20_joints.npy,val/Bottom_殺球/36_1_20_20_pos.npy,val/Bottom_殺球/36_1_20_20_shuttle.npy,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals/set1.csv,Hans-Kristian_Solberg_Vittinghus_Anders_Antonsen_TOYOTA_THAILAND_OPEN_2021_SemiFinals,https://www.youtube.com/watch?v=D27aAZvuRTw
