frame_dir,class,label,view,subject,split,total_frames,detected_ratio,mean_confidence
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.29.337-00.04.32.835-seg07,forehand_clear,1,side,Sub09,train,107,1.000000,0.619649
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.56.422-00.05.00.832-seg08,forehand_clear,1,side,Sub09,train,136,1.000000,0.641606
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.17.475-00.06.21.156-seg09,forehand_clear,1,side,Sub09,train,116,0.956897,0.636510
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.51.869-00.06.55.330-seg10,forehand_clear,1,side,Sub09,train,121,1.000000,0.636555
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.26.756-00.07.29.598-seg11,forehand_clear,1,side,Sub09,train,99,1.000000,0.642958
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.40.853-00.07.44.515-seg12,forehand_clear,1,side,Sub09,train,127,1.000000,0.632160
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.00.23.682-00.00.26.499-seg01,forehand_clear,1,side,Sub11,train,106,1.000000,0.724553
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.02.31.442-00.02.34.742-seg02,forehand_clear,1,side,Sub11,train,114,1.000000,0.687895
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.22.948-00.03.26.227-seg03,forehand_clear,1,side,Sub11,train,128,1.000000,0.696518
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.43.774-00.03.47.095-seg04,forehand_clear,1,side,Sub11,train,124,1.000000,0.730314
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.04.24.841-00.04.28.614-seg05,forehand_clear,1,side,Sub11,train,140,1.000000,0.718560
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.08.553-00.05.12.577-seg06,forehand_clear,1,side,Sub11,train,139,1.000000,0.723200
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.41.854-00.05.45.336-seg07,forehand_clear,1,side,Sub11,train,132,1.000000,0.707713
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.06.00.559-00.06.04.569-seg08,forehand_clear,1,side,Sub11,train,139,1.000000,0.712131
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.07.935-00.07.11.157-seg09,forehand_clear,1,side,Sub11,train,126,1.000000,0.719381
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.33.777-00.07.37.976-seg10,forehand_clear,1,side,Sub11,train,151,1.000000,0.711787
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.09.58.326-00.10.02.301-seg11,forehand_clear,1,side,Sub11,train,131,1.000000,0.704961
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.10.31.975-00.10.35.740-seg12,forehand_clear,1,side,Sub11,train,144,1.000000,0.704944
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.07.563-00.00.11.604-seg01,forehand_clear,1,side,Sub12,train,140,1.000000,0.624018
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.15.144-00.00.18.281-seg02,forehand_clear,1,side,Sub12,train,100,1.000000,0.620027
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.21.081-00.00.24.927-seg03,forehand_clear,1,side,Sub12,train,119,1.000000,0.624637
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.27.847-00.00.30.868-seg04,forehand_clear,1,side,Sub12,train,118,1.000000,0.633019
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.33.921-00.00.37.736-seg05,forehand_clear,1,side,Sub12,train,144,1.000000,0.630412
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.40.693-00.00.44.582-seg06,forehand_clear,1,side,Sub12,train,139,1.000000,0.624783
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.47.346-00.00.51.298-seg07,forehand_clear,1,side,Sub12,train,130,1.000000,0.629409
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.54.088-00.00.58.033-seg08,forehand_clear,1,side,Sub12,train,122,1.000000,0.632103
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.00.829-00.01.04.742-seg09,forehand_clear,1,side,Sub12,train,144,1.000000,0.637976
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.07.716-00.01.12.236-seg10,forehand_clear,1,side,Sub12,train,159,1.000000,0.636395
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.15.181-00.01.18.741-seg11,forehand_clear,1,side,Sub12,train,114,1.000000,0.623549
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.21.521-00.01.25.463-seg12,forehand_clear,1,side,Sub12,train,135,1.000000,0.642435
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.28.290-00.01.32.599-seg13,forehand_clear,1,side,Sub12,train,139,1.000000,0.625047
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.35.533-00.01.39.238-seg14,forehand_clear,1,side,Sub12,train,129,1.000000,0.631415
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.41.958-00.01.45.318-seg15,forehand_clear,1,side,Sub12,train,131,1.000000,0.650396
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.48.140-00.01.52.123-seg16,forehand_clear,1,side,Sub12,train,125,1.000000,0.636621
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.03.687-00.02.08.119-seg17,forehand_clear,1,side,Sub12,train,152,1.000000,0.653611
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.11.233-00.02.15.009-seg18,forehand_clear,1,side,Sub12,train,119,1.000000,0.648967
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.17.861-00.02.20.613-seg19,forehand_clear,1,side,Sub12,train,107,1.000000,0.649970
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.23.345-00.02.27.513-seg20,forehand_clear,1,side,Sub12,train,134,1.000000,0.655020
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.00.09.008-00.00.12.359-seg01,forehand_clear,1,side,Sub13,train,102,1.000000,0.651185
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.00.16.076-00.00.19.484-seg02,forehand_clear,1,side,Sub13,train,106,1.000000,0.631419
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.01.942-00.01.05.014-seg03,forehand_clear,1,side,Sub13,train,122,1.000000,0.630046
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.07.817-00.01.12.017-seg04,forehand_clear,1,side,Sub13,train,152,1.000000,0.656033
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.14.710-00.01.18.736-seg05,forehand_clear,1,side,Sub13,train,144,1.000000,0.645071
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.21.407-00.01.25.855-seg06,forehand_clear,1,side,Sub13,train,147,1.000000,0.653772
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.28.615-00.01.32.438-seg07,forehand_clear,1,side,Sub13,train,135,1.000000,0.647523
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.35.187-00.01.38.275-seg08,forehand_clear,1,side,Sub13,train,100,1.000000,0.654098
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.40.948-00.01.45.132-seg09,forehand_clear,1,side,Sub13,train,155,0.967742,0.616550
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.47.892-00.01.52.285-seg10,forehand_clear,1,side,Sub13,train,160,1.000000,0.629041
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.55.046-00.01.59.494-seg11,forehand_clear,1,side,Sub13,train,136,1.000000,0.649347
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.09.633-00.02.12.958-seg12,forehand_clear,1,side,Sub13,train,120,1.000000,0.647173
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.15.712-00.02.18.033-seg13,forehand_clear,1,side,Sub13,train,92,1.000000,0.647796
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.20.865-00.02.25.201-seg14,forehand_clear,1,side,Sub13,train,158,1.000000,0.644187
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.27.917-00.02.32.221-seg15,forehand_clear,1,side,Sub13,train,158,1.000000,0.670513
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.34.948-00.02.39.060-seg16,forehand_clear,1,side,Sub13,train,153,1.000000,0.629558
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.41.824-00.02.47.631-seg17,forehand_clear,1,side,Sub13,train,200,1.000000,0.624381
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.50.380-00.02.54.507-seg18,forehand_clear,1,side,Sub13,train,137,1.000000,0.613526
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.57.346-00.03.01.517-seg19,forehand_clear,1,side,Sub13,train,137,1.000000,0.620389
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.03.04.269-00.03.09.243-seg20,forehand_clear,1,side,Sub13,train,159,1.000000,0.636514
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.00.08.535-00.00.11.183-seg01,forehand_clear,1,side,Sub15,train,97,1.000000,0.652020
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.13.604-00.02.16.892-seg02,forehand_clear,1,side,Sub15,train,118,1.000000,0.642848
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.19.838-00.02.25.390-seg03,forehand_clear,1,side,Sub15,train,193,1.000000,0.640177
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.28.532-00.02.33.107-seg04,forehand_clear,1,side,Sub15,train,155,1.000000,0.643559
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.36.432-00.02.41.145-seg05,forehand_clear,1,side,Sub15,train,156,1.000000,0.629609
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.44.456-00.02.48.064-seg06,forehand_clear,1,side,Sub15,train,123,1.000000,0.643354
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.57.389-00.02.59.837-seg07,forehand_clear,1,side,Sub15,train,87,1.000000,0.649501
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.04.761-00.03.07.249-seg08,forehand_clear,1,side,Sub15,train,99,1.000000,0.643877
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.10.705-00.03.14.104-seg09,forehand_clear,1,side,Sub15,train,125,1.000000,0.655405
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.03.013-00.05.08.511-seg10,forehand_clear,1,side,Sub15,train,167,1.000000,0.654569
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.11.826-00.05.15.018-seg11,forehand_clear,1,side,Sub15,train,122,1.000000,0.651313
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.18.392-00.05.23.113-seg12,forehand_clear,1,side,Sub15,train,155,1.000000,0.649186
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.26.374-00.05.30.334-seg13,forehand_clear,1,side,Sub15,train,132,1.000000,0.682222
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.40.234-00.05.43.539-seg14,forehand_clear,1,side,Sub15,train,108,1.000000,0.643496
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.46.763-00.05.50.211-seg15,forehand_clear,1,side,Sub15,train,128,1.000000,0.667305
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.52.998-00.05.56.677-seg16,forehand_clear,1,side,Sub15,train,142,1.000000,0.671302
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.59.837-00.06.03.380-seg17,forehand_clear,1,side,Sub15,train,133,1.000000,0.634922
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.06.345-00.06.10.161-seg18,forehand_clear,1,side,Sub15,train,126,1.000000,0.637673
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.13.524-00.06.18.317-seg19,forehand_clear,1,side,Sub15,train,161,1.000000,0.630740
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.21.233-00.06.25.273-seg20,forehand_clear,1,side,Sub15,train,130,1.000000,0.629215
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.28.820-00.06.31.800-seg21,forehand_clear,1,side,Sub15,train,116,1.000000,0.648335
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.35.094-00.06.38.814-seg22,forehand_clear,1,side,Sub15,train,116,1.000000,0.652355
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.41.757-00.06.45.229-seg23,forehand_clear,1,side,Sub15,train,128,1.000000,0.644408
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.48.278-00.06.53.254-seg24,forehand_clear,1,side,Sub15,train,159,1.000000,0.638925
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.56.295-00.06.59.823-seg25,forehand_clear,1,side,Sub15,train,116,1.000000,0.638060
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.02.662-00.07.06.150-seg26,forehand_clear,1,side,Sub15,train,126,1.000000,0.641480
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.09.674-00.07.12.818-seg27,forehand_clear,1,side,Sub15,train,116,1.000000,0.640350
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.15.798-00.07.18.708-seg28,forehand_clear,1,side,Sub15,train,113,1.000000,0.630649
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.22.417-00.01.26.273-seg01,forehand_clear,1,side,Sub16,train,130,1.000000,0.648388
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.45.181-00.01.48.574-seg02,forehand_clear,1,side,Sub16,train,109,0.954128,0.628171
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.58.084-00.02.02.718-seg03,forehand_clear,1,side,Sub16,train,143,1.000000,0.652920
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.02.25.420-00.02.29.059-seg04,forehand_clear,1,side,Sub16,train,123,1.000000,0.675218
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.06.052-00.03.09.342-seg05,forehand_clear,1,side,Sub16,train,102,1.000000,0.670186
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.26.156-00.03.29.733-seg06,forehand_clear,1,side,Sub16,train,113,1.000000,0.682872
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.53.844-00.03.57.137-seg07,forehand_clear,1,side,Sub16,train,126,1.000000,0.661079
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.04.21.927-00.04.25.149-seg08,forehand_clear,1,side,Sub16,train,126,1.000000,0.672115
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.05.07.381-00.05.10.801-seg09,forehand_clear,1,side,Sub16,train,116,1.000000,0.657944
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.05.25.522-00.05.29.403-seg10,forehand_clear,1,side,Sub16,train,134,1.000000,0.667947
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.05.57.458-00.06.02.515-seg11,forehand_clear,1,side,Sub16,train,167,1.000000,0.638100
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.06.18.989-00.06.23.346-seg12,forehand_clear,1,side,Sub16,train,162,0.956790,0.624577
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.06.34.627-00.06.38.300-seg13,forehand_clear,1,side,Sub16,train,131,1.000000,0.645275
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.06.48.204-00.06.52.308-seg14,forehand_clear,1,side,Sub16,train,131,1.000000,0.643817
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.07.15.411-00.07.18.595-seg15,forehand_clear,1,side,Sub16,train,109,1.000000,0.666794
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.07.35.553-00.07.40.138-seg16,forehand_clear,1,side,Sub16,train,156,0.955128,0.634822
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.08.24.717-00.08.28.952-seg17,forehand_clear,1,side,Sub16,train,150,1.000000,0.662234
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.09.13.507-00.09.17.929-seg18,forehand_clear,1,side,Sub16,train,149,1.000000,0.646059
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.09.48.043-00.09.51.389-seg19,forehand_clear,1,side,Sub16,train,103,1.000000,0.641524
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.10.11.545-00.10.15.335-seg20,forehand_clear,1,side,Sub16,train,132,1.000000,0.663167
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.00.469-00.00.03.716-seg01,forehand_clear,1,side,Sub18,train,113,0.991150,0.643254
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.06.887-00.00.10.671-seg02,forehand_clear,1,side,Sub18,train,142,1.000000,0.651197
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.13.223-00.00.16.510-seg03,forehand_clear,1,side,Sub18,train,107,1.000000,0.664754
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.19.229-00.00.22.532-seg04,forehand_clear,1,side,Sub18,train,107,1.000000,0.671050
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.28.221-00.00.31.469-seg05,forehand_clear,1,side,Sub18,train,106,1.000000,0.664799
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.32.826-00.00.38.500-seg06,forehand_clear,1,side,Sub18,train,197,1.000000,0.701796
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.41.292-00.00.45.587-seg07,forehand_clear,1,side,Sub18,train,139,1.000000,0.672250
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.48.325-00.00.52.141-seg08,forehand_clear,1,side,Sub18,train,126,1.000000,0.667501
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.00.55.002-00.00.59.330-seg09,forehand_clear,1,side,Sub18,train,131,1.000000,0.694479
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.02.196-00.01.07.211-seg10,forehand_clear,1,side,Sub18,train,158,1.000000,0.687039
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.10.079-00.01.14.862-seg11,forehand_clear,1,side,Sub18,train,147,1.000000,0.668322
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.17.622-00.01.21.390-seg12,forehand_clear,1,side,Sub18,train,133,1.000000,0.673607
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.24.033-00.01.31.088-seg13,forehand_clear,1,side,Sub18,train,214,1.000000,0.657176
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.34.069-00.01.38.229-seg14,forehand_clear,1,side,Sub18,train,128,1.000000,0.654684
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.41.110-00.01.45.053-seg15,forehand_clear,1,side,Sub18,train,123,1.000000,0.667421
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.47.775-00.01.51.591-seg16,forehand_clear,1,side,Sub18,train,139,1.000000,0.671266
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.01.54.384-00.01.58.504-seg17,forehand_clear,1,side,Sub18,train,137,1.000000,0.676239
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.01.385-00.02.05.425-seg18,forehand_clear,1,side,Sub18,train,134,1.000000,0.666488
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.08.603-00.02.12.530-seg19,forehand_clear,1,side,Sub18,train,137,1.000000,0.662690
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.15.283-00.02.19.041-seg20,forehand_clear,1,side,Sub18,train,123,1.000000,0.670996
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.21.839-00.02.26.173-seg21,forehand_clear,1,side,Sub18,train,157,1.000000,0.662824
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.29.114-00.02.33.409-seg22,forehand_clear,1,side,Sub18,train,134,1.000000,0.651779
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.36.276-00.02.43.376-seg23,forehand_clear,1,side,Sub18,train,223,1.000000,0.646218
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.46.114-00.02.50.202-seg24,forehand_clear,1,side,Sub18,train,128,1.000000,0.678454
train/forehand_clear/side/Sub18/Forehand Clear Side Video-00.02.52.976-00.02.57.825-seg25,forehand_clear,1,side,Sub18,train,176,1.000000,0.681608
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.00.36.883-00.00.40.331-seg01,forehand_clear,1,side,Sub19,train,131,0.954198,0.616333
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.01.17.770-00.01.21.411-seg02,forehand_clear,1,side,Sub19,train,134,0.955224,0.622178
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.01.39.859-00.01.44.012-seg03,forehand_clear,1,side,Sub19,train,152,1.000000,0.675253
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.02.27.796-00.02.32.515-seg04,forehand_clear,1,side,Sub19,train,167,1.000000,0.666483
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.03.20.716-00.03.26.234-seg05,forehand_clear,1,side,Sub19,train,189,1.000000,0.653446
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.04.06.389-00.04.10.157-seg06,forehand_clear,1,side,Sub19,train,126,1.000000,0.669675
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.04.28.113-00.04.31.943-seg07,forehand_clear,1,side,Sub19,train,120,1.000000,0.658537
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.05.03.463-00.05.07.440-seg08,forehand_clear,1,side,Sub19,train,135,1.000000,0.667744
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.05.31.773-00.05.37.067-seg09,forehand_clear,1,side,Sub19,train,184,1.000000,0.656120
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.06.56.310-00.06.59.118-seg18,forehand_clear,1,side,Sub19,train,95,1.000000,0.656183
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.07.04.108-00.07.08.140-seg10,forehand_clear,1,side,Sub19,train,126,1.000000,0.663501
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.07.25.139-00.07.29.196-seg11,forehand_clear,1,side,Sub19,train,127,1.000000,0.666859
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.07.59.228-00.08.04.066-seg12,forehand_clear,1,side,Sub19,train,153,1.000000,0.652091
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.08.33.882-00.08.37.276-seg13,forehand_clear,1,side,Sub19,train,130,1.000000,0.669270
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.08.55.983-00.08.59.987-seg14,forehand_clear,1,side,Sub19,train,151,1.000000,0.662985
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.09.32.700-00.09.37.756-seg15,forehand_clear,1,side,Sub19,train,174,1.000000,0.665360
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.10.21.322-00.10.25.696-seg16,forehand_clear,1,side,Sub19,train,142,1.000000,0.664969
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.11.45.948-00.11.50.725-seg17,forehand_clear,1,side,Sub19,train,173,1.000000,0.661605
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.14.05.268-00.14.09.886-seg19,forehand_clear,1,side,Sub19,train,148,1.000000,0.677122
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.15.05.324-00.15.09.686-seg20,forehand_clear,1,side,Sub19,train,142,1.000000,0.670088
train/forehand_clear/side/Sub19/Forehand Clear Side Video-00.15.27.724-00.15.31.728-seg21,forehand_clear,1,side,Sub19,train,143,1.000000,0.666362
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.03.08.819-00.03.12.349-seg01,forehand_clear,1,side,Sub24,train,132,1.000000,0.683961
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.03.28.514-00.03.32.748-seg02,forehand_clear,1,side,Sub24,train,144,1.000000,0.654994
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.04.11.105-00.04.15.253-seg03,forehand_clear,1,side,Sub24,train,129,1.000000,0.709174
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.04.48.670-00.04.52.074-seg04,forehand_clear,1,side,Sub24,train,124,1.000000,0.726523
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.05.15.383-00.05.19.314-seg05,forehand_clear,1,side,Sub24,train,131,1.000000,0.675544
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.05.43.245-00.05.47.158-seg06,forehand_clear,1,side,Sub24,train,126,1.000000,0.703654
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.06.30.060-00.06.34.325-seg07,forehand_clear,1,side,Sub24,train,131,1.000000,0.718528
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.07.11.626-00.07.15.751-seg08,forehand_clear,1,side,Sub24,train,144,1.000000,0.728446
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.07.48.844-00.07.52.644-seg09,forehand_clear,1,side,Sub24,train,141,1.000000,0.728693
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.08.32.039-00.08.35.837-seg10,forehand_clear,1,side,Sub24,train,117,1.000000,0.723006
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.09.06.278-00.09.12.136-seg11,forehand_clear,1,side,Sub24,train,186,1.000000,0.756138
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.09.43.983-00.09.48.101-seg12,forehand_clear,1,side,Sub24,train,155,1.000000,0.707251
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.10.18.428-00.10.22.781-seg13,forehand_clear,1,side,Sub24,train,145,1.000000,0.760446
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.10.59.550-00.11.03.061-seg14,forehand_clear,1,side,Sub24,train,123,1.000000,0.679131
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.11.41.127-00.11.45.852-seg15,forehand_clear,1,side,Sub24,train,147,1.000000,0.735273
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.12.16.806-00.12.21.262-seg16,forehand_clear,1,side,Sub24,train,159,1.000000,0.760292
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.12.55.304-00.12.59.662-seg17,forehand_clear,1,side,Sub24,train,141,1.000000,0.737964
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.13.17.385-00.13.21.105-seg18,forehand_clear,1,side,Sub24,train,125,1.000000,0.741116
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.16.04.788-00.16.07.852-seg19,forehand_clear,1,side,Sub24,train,117,1.000000,0.720598
train/forehand_clear/side/Sub24/Forehand Clear Side Video-00.17.21.263-00.17.25.481-seg20,forehand_clear,1,side,Sub24,train,136,1.000000,0.756368
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.00.53.964-00.00.56.911-seg01,backhand_drive,0,front,Sub10,val,119,1.000000,0.610840
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.00.59.499-00.01.02.606-seg02,backhand_drive,0,front,Sub10,val,110,1.000000,0.625171
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.04.14.911-00.04.19.255-seg04,backhand_drive,0,front,Sub10,val,159,0.955975,0.653507
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.04.27.672-00.04.31.938-seg05,backhand_drive,0,front,Sub10,val,150,1.000000,0.655133
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.04.35.094-00.04.38.125-seg06,backhand_drive,0,front,Sub10,val,95,1.000000,0.668729
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.04.40.364-00.04.44.561-seg07,backhand_drive,0,front,Sub10,val,138,0.942029,0.632128
val/backhand_drive/front/Sub10/Backhand Drive Front Video-00.04.46.742-00.04.50.406-seg08,backhand_drive,0,front,Sub10,val,134,1.000000,0.638850
