frame_dir,class,label,view,subject,split,total_frames,detected_ratio,mean_confidence
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.08.658-00.03.12.378-seg08__start_at_swing,forehand_clear,1,front,Sub15,train,69,1.000000,0.626632
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.15.628-00.03.19.507-seg09__start_at_swing,forehand_clear,1,front,Sub15,train,62,1.000000,0.613113
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.24.378-00.03.29.459-seg10__start_at_swing,forehand_clear,1,front,Sub15,train,63,1.000000,0.600095
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.33.536-00.03.36.418-seg11__start_at_swing,forehand_clear,1,front,Sub15,train,65,1.000000,0.619358
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.40.202-00.03.44.331-seg12__start_at_swing,forehand_clear,1,front,Sub15,train,68,1.000000,0.616838
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.03.54.316-00.03.57.045-seg13__start_at_swing,forehand_clear,1,front,Sub15,train,56,1.000000,0.597620
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.00.021-00.04.03.467-seg14__start_at_swing,forehand_clear,1,front,Sub15,train,52,1.000000,0.579043
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.07.147-00.04.10.548-seg15__start_at_swing,forehand_clear,1,front,Sub15,train,62,1.000000,0.617597
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.13.946-00.04.17.097-seg16__start_at_swing,forehand_clear,1,front,Sub15,train,77,1.000000,0.650555
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.20.170-00.04.23.802-seg17__start_at_swing,forehand_clear,1,front,Sub15,train,78,1.000000,0.604363
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.26.741-00.04.32.430-seg18__start_at_swing,forehand_clear,1,front,Sub15,train,62,1.000000,0.591974
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.35.594-00.04.38.488-seg19__start_at_swing,forehand_clear,1,front,Sub15,train,57,1.000000,0.618997
train/forehand_clear/front/Sub15/Forehand Clear Front Video-00.04.41.422-00.04.44.799-seg20__start_at_swing,forehand_clear,1,front,Sub15,train,56,1.000000,0.659080
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.02.05.444-00.02.09.398-seg02__start_at_swing,forehand_clear,1,front,Sub16,train,93,1.000000,0.614897
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.04.01.658-00.04.05.208-seg06__start_at_swing,forehand_clear,1,front,Sub16,train,53,1.000000,0.593119
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.06.28.266-00.06.31.448-seg10__start_at_swing,forehand_clear,1,front,Sub16,train,44,1.000000,0.590313
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.07.30.444-00.07.34.944-seg13__start_at_swing,forehand_clear,1,front,Sub16,train,44,0.863636,0.537411
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.09.00.625-00.09.04.752-seg15__start_at_swing,forehand_clear,1,front,Sub16,train,66,1.000000,0.620010
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.13.56.003-00.13.59.883-seg19__start_at_swing,forehand_clear,1,front,Sub16,train,71,0.816901,0.499932
train/forehand_clear/front/Sub16/Forehand Clear Front Video-00.14.09.011-00.14.13.719-seg20__start_at_swing,forehand_clear,1,front,Sub16,train,72,0.902778,0.582660
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.05.782-00.00.08.854-seg01__start_at_swing,forehand_clear,1,front,Sub18,train,87,1.000000,0.752805
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.10.909-00.00.14.541-seg02__start_at_swing,forehand_clear,1,front,Sub18,train,42,1.000000,0.793288
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.17.301-00.00.20.612-seg03__start_at_swing,forehand_clear,1,front,Sub18,train,37,1.000000,0.837967
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.23.505-00.00.27.176-seg04__start_at_swing,forehand_clear,1,front,Sub18,train,48,1.000000,0.828220
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.45.787-00.00.50.302-seg07__start_at_swing,forehand_clear,1,front,Sub18,train,54,1.000000,0.822842
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.53.222-00.00.56.951-seg08__start_at_swing,forehand_clear,1,front,Sub18,train,72,1.000000,0.762379
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.00.59.816-00.01.03.710-seg09__start_at_swing,forehand_clear,1,front,Sub18,train,54,0.907407,0.645168
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.01.21.073-00.01.25.153-seg12__start_at_swing,forehand_clear,1,front,Sub18,train,38,0.868421,0.676314
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.01.37.962-00.01.41.976-seg14__start_at_swing,forehand_clear,1,front,Sub18,train,66,1.000000,0.733748
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.01.45.234-00.01.49.738-seg15__start_at_swing,forehand_clear,1,front,Sub18,train,68,1.000000,0.792925
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.01.52.607-00.01.56.728-seg16__start_at_swing,forehand_clear,1,front,Sub18,train,57,1.000000,0.830782
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.01.59.768-00.02.03.783-seg17__start_at_swing,forehand_clear,1,front,Sub18,train,74,1.000000,0.816119
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.06.677-00.02.10.829-seg18__start_at_swing,forehand_clear,1,front,Sub18,train,100,1.000000,0.800923
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.13.633-00.02.17.706-seg19__start_at_swing,forehand_clear,1,front,Sub18,train,64,1.000000,0.835574
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.20.764-00.02.24.309-seg20__start_at_swing,forehand_clear,1,front,Sub18,train,76,1.000000,0.770561
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.27.419-00.02.31.509-seg21__start_at_swing,forehand_clear,1,front,Sub18,train,86,1.000000,0.776845
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.34.380-00.02.38.219-seg22__start_at_swing,forehand_clear,1,front,Sub18,train,52,1.000000,0.863645
train/forehand_clear/front/Sub18/Forehand Clear Front Video-00.02.57.530-00.03.02.936-seg25__start_at_swing,forehand_clear,1,front,Sub18,train,92,1.000000,0.789905
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.00.38.657-00.00.42.051-seg01__start_at_swing,forehand_clear,1,front,Sub19,train,74,1.000000,0.685815
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.01.06.211-00.01.10.803-seg02__start_at_swing,forehand_clear,1,front,Sub19,train,82,1.000000,0.713169
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.01.25.699-00.01.30.240-seg03__start_at_swing,forehand_clear,1,front,Sub19,train,108,1.000000,0.715392
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.01.56.468-00.02.00.074-seg04__start_at_swing,forehand_clear,1,front,Sub19,train,79,1.000000,0.743038
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.02.03.797-00.02.08.069-seg05__start_at_swing,forehand_clear,1,front,Sub19,train,85,1.000000,0.759182
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.02.34.875-00.02.39.475-seg07__start_at_swing,forehand_clear,1,front,Sub19,train,87,1.000000,0.654838
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.03.18.667-00.03.23.379-seg08__start_at_swing,forehand_clear,1,front,Sub19,train,97,1.000000,0.766340
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.03.47.514-00.03.51.563-seg09__start_at_swing,forehand_clear,1,front,Sub19,train,77,1.000000,0.740584
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.04.15.272-00.04.19.902-seg10__start_at_swing,forehand_clear,1,front,Sub19,train,77,1.000000,0.722237
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.04.37.783-00.04.41.958-seg11__start_at_swing,forehand_clear,1,front,Sub19,train,99,1.000000,0.743794
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.04.54.299-00.04.58.712-seg12__start_at_swing,forehand_clear,1,front,Sub19,train,102,1.000000,0.718414
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.05.28.420-00.05.33.142-seg13__start_at_swing,forehand_clear,1,front,Sub19,train,90,1.000000,0.736646
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.06.09.651-00.06.14.389-seg14__start_at_swing,forehand_clear,1,front,Sub19,train,110,1.000000,0.725063
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.06.51.138-00.06.55.526-seg15__start_at_swing,forehand_clear,1,front,Sub19,train,88,1.000000,0.783408
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.07.32.051-00.07.36.452-seg16__start_at_swing,forehand_clear,1,front,Sub19,train,84,1.000000,0.744685
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.08.08.418-00.08.13.520-seg17__start_at_swing,forehand_clear,1,front,Sub19,train,96,1.000000,0.789258
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.09.05.466-00.09.10.165-seg18__start_at_swing,forehand_clear,1,front,Sub19,train,79,1.000000,0.716262
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.09.55.058-00.09.59.502-seg19__start_at_swing,forehand_clear,1,front,Sub19,train,87,1.000000,0.767518
train/forehand_clear/front/Sub19/Forehand Clear Front Video-00.11.12.448-00.11.16.303-seg20__start_at_swing,forehand_clear,1,front,Sub19,train,88,1.000000,0.772893
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.00.35.100-00.00.38.937-seg01__start_at_swing,forehand_clear,1,front,Sub24,train,78,1.000000,0.702042
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.00.55.451-00.00.59.533-seg02__start_at_swing,forehand_clear,1,front,Sub24,train,71,1.000000,0.690804
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.01.16.979-00.01.20.850-seg03__start_at_swing,forehand_clear,1,front,Sub24,train,95,1.000000,0.697708
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.01.37.989-00.01.42.593-seg04__start_at_swing,forehand_clear,1,front,Sub24,train,106,1.000000,0.700332
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.02.08.830-00.02.12.353-seg05__start_at_swing,forehand_clear,1,front,Sub24,train,79,1.000000,0.699494
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.02.15.240-00.02.19.392-seg06__start_at_swing,forehand_clear,1,front,Sub24,train,85,1.000000,0.670403
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.02.42.055-00.02.46.406-seg07__start_at_swing,forehand_clear,1,front,Sub24,train,82,1.000000,0.685607
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.03.10.432-00.03.13.775-seg08__start_at_swing,forehand_clear,1,front,Sub24,train,71,1.000000,0.687170
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.03.48.294-00.03.51.975-seg09__start_at_swing,forehand_clear,1,front,Sub24,train,65,1.000000,0.688754
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.04.15.707-00.04.19.897-seg10__start_at_swing,forehand_clear,1,front,Sub24,train,87,1.000000,0.679685
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.05.06.359-00.05.10.565-seg11__start_at_swing,forehand_clear,1,front,Sub24,train,82,0.926829,0.635285
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.05.42.801-00.05.47.026-seg12__start_at_swing,forehand_clear,1,front,Sub24,train,76,1.000000,0.669533
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.06.24.210-00.06.28.370-seg13__start_at_swing,forehand_clear,1,front,Sub24,train,89,1.000000,0.666742
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.07.35.862-00.07.40.474-seg14__start_at_swing,forehand_clear,1,front,Sub24,train,86,1.000000,0.658335
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.08.24.737-00.08.28.248-seg15__start_at_swing,forehand_clear,1,front,Sub24,train,83,0.927711,0.611941
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.08.51.171-00.08.55.726-seg16__start_at_swing,forehand_clear,1,front,Sub24,train,76,1.000000,0.654383
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.09.13.960-00.09.18.219-seg17__start_at_swing,forehand_clear,1,front,Sub24,train,97,0.948454,0.673676
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.09.34.670-00.09.39.314-seg18__start_at_swing,forehand_clear,1,front,Sub24,train,116,0.948276,0.637976
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.10.13.609-00.10.16.742-seg19__start_at_swing,forehand_clear,1,front,Sub24,train,60,1.000000,0.693247
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.10.33.585-00.10.37.773-seg20__start_at_swing,forehand_clear,1,front,Sub24,train,88,1.000000,0.699888
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.00.07.695-00.00.11.159-seg01__start_at_swing,forehand_clear,1,side,Sub08,train,63,0.904762,0.587097
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.01.14.054-00.01.17.595-seg02__start_at_swing,forehand_clear,1,side,Sub08,train,65,1.000000,0.661316
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.01.48.954-00.01.52.743-seg03__start_at_swing,forehand_clear,1,side,Sub08,train,64,1.000000,0.678952
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.02.46.529-00.02.50.155-seg04__start_at_swing,forehand_clear,1,side,Sub08,train,69,1.000000,0.650086
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.02.53.422-00.02.57.371-seg05__start_at_swing,forehand_clear,1,side,Sub08,train,86,1.000000,0.671668
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.04.29.437-00.04.33.352-seg06__start_at_swing,forehand_clear,1,side,Sub08,train,77,1.000000,0.658048
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.05.25.367-00.05.29.035-seg07__start_at_swing,forehand_clear,1,side,Sub08,train,63,1.000000,0.679754
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.06.09.446-00.06.13.319-seg08__start_at_swing,forehand_clear,1,side,Sub08,train,80,1.000000,0.679061
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.06.58.342-00.07.02.480-seg09__start_at_swing,forehand_clear,1,side,Sub08,train,71,1.000000,0.681090
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.07.40.016-00.07.44.891-seg10__start_at_swing,forehand_clear,1,side,Sub08,train,93,1.000000,0.662819
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.08.22.045-00.08.25.965-seg11__start_at_swing,forehand_clear,1,side,Sub08,train,61,1.000000,0.650486
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.08.58.522-00.09.03.460-seg12__start_at_swing,forehand_clear,1,side,Sub08,train,96,1.000000,0.662766
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.00.48.360-00.00.51.394-seg02__start_at_swing,forehand_clear,1,side,Sub09,train,54,1.000000,0.618164
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.02.37.110-00.02.39.991-seg04__start_at_swing,forehand_clear,1,side,Sub09,train,55,1.000000,0.604526
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.03.04.080-00.03.07.759-seg05__start_at_swing,forehand_clear,1,side,Sub09,train,49,1.000000,0.601134
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.04.407-00.04.08.764-seg06__start_at_swing,forehand_clear,1,side,Sub09,train,55,1.000000,0.602839
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.29.337-00.04.32.835-seg07__start_at_swing,forehand_clear,1,side,Sub09,train,76,1.000000,0.621040
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.56.422-00.05.00.832-seg08__start_at_swing,forehand_clear,1,side,Sub09,train,97,1.000000,0.652121
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.17.475-00.06.21.156-seg09__start_at_swing,forehand_clear,1,side,Sub09,train,75,0.933333,0.609200
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.51.869-00.06.55.330-seg10__start_at_swing,forehand_clear,1,side,Sub09,train,50,1.000000,0.616504
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.26.756-00.07.29.598-seg11__start_at_swing,forehand_clear,1,side,Sub09,train,51,1.000000,0.614188
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.40.853-00.07.44.515-seg12__start_at_swing,forehand_clear,1,side,Sub09,train,67,1.000000,0.605057
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.00.23.682-00.00.26.499-seg01__start_at_swing,forehand_clear,1,side,Sub11,train,67,1.000000,0.698362
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.22.948-00.03.26.227-seg03__start_at_swing,forehand_clear,1,side,Sub11,train,74,1.000000,0.674696
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.43.774-00.03.47.095-seg04__start_at_swing,forehand_clear,1,side,Sub11,train,76,1.000000,0.701270
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.04.24.841-00.04.28.614-seg05__start_at_swing,forehand_clear,1,side,Sub11,train,79,1.000000,0.702203
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.08.553-00.05.12.577-seg06__start_at_swing,forehand_clear,1,side,Sub11,train,76,1.000000,0.698554
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.41.854-00.05.45.336-seg07__start_at_swing,forehand_clear,1,side,Sub11,train,71,1.000000,0.695728
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.06.00.559-00.06.04.569-seg08__start_at_swing,forehand_clear,1,side,Sub11,train,66,1.000000,0.696352
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.07.935-00.07.11.157-seg09__start_at_swing,forehand_clear,1,side,Sub11,train,56,1.000000,0.671543
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.33.777-00.07.37.976-seg10__start_at_swing,forehand_clear,1,side,Sub11,train,88,1.000000,0.701317
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.09.58.326-00.10.02.301-seg11__start_at_swing,forehand_clear,1,side,Sub11,train,69,1.000000,0.667537
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.10.31.975-00.10.35.740-seg12__start_at_swing,forehand_clear,1,side,Sub11,train,104,1.000000,0.688952
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.07.563-00.00.11.604-seg01__start_at_swing,forehand_clear,1,side,Sub12,train,78,1.000000,0.616933
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.21.081-00.00.24.927-seg03__start_at_swing,forehand_clear,1,side,Sub12,train,70,1.000000,0.609641
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.27.847-00.00.30.868-seg04__start_at_swing,forehand_clear,1,side,Sub12,train,73,1.000000,0.623942
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.33.921-00.00.37.736-seg05__start_at_swing,forehand_clear,1,side,Sub12,train,69,1.000000,0.620558
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.40.693-00.00.44.582-seg06__start_at_swing,forehand_clear,1,side,Sub12,train,74,1.000000,0.607289
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.47.346-00.00.51.298-seg07__start_at_swing,forehand_clear,1,side,Sub12,train,56,1.000000,0.616675
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.54.088-00.00.58.033-seg08__start_at_swing,forehand_clear,1,side,Sub12,train,63,1.000000,0.617374
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.00.829-00.01.04.742-seg09__start_at_swing,forehand_clear,1,side,Sub12,train,72,1.000000,0.624045
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.07.716-00.01.12.236-seg10__start_at_swing,forehand_clear,1,side,Sub12,train,85,1.000000,0.620041
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.21.521-00.01.25.463-seg12__start_at_swing,forehand_clear,1,side,Sub12,train,99,1.000000,0.629152
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.28.290-00.01.32.599-seg13__start_at_swing,forehand_clear,1,side,Sub12,train,90,1.000000,0.609032
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.35.533-00.01.39.238-seg14__start_at_swing,forehand_clear,1,side,Sub12,train,76,1.000000,0.628728
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.41.958-00.01.45.318-seg15__start_at_swing,forehand_clear,1,side,Sub12,train,61,1.000000,0.611125
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.48.140-00.01.52.123-seg16__start_at_swing,forehand_clear,1,side,Sub12,train,61,1.000000,0.618824
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.03.687-00.02.08.119-seg17__start_at_swing,forehand_clear,1,side,Sub12,train,76,1.000000,0.629279
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.17.861-00.02.20.613-seg19__start_at_swing,forehand_clear,1,side,Sub12,train,58,1.000000,0.632548
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.23.345-00.02.27.513-seg20__start_at_swing,forehand_clear,1,side,Sub12,train,70,1.000000,0.645168
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.01.942-00.01.05.014-seg03__start_at_swing,forehand_clear,1,side,Sub13,train,46,1.000000,0.656806
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.07.817-00.01.12.017-seg04__start_at_swing,forehand_clear,1,side,Sub13,train,88,1.000000,0.654584
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.14.710-00.01.18.736-seg05__start_at_swing,forehand_clear,1,side,Sub13,train,83,1.000000,0.642914
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.21.407-00.01.25.855-seg06__start_at_swing,forehand_clear,1,side,Sub13,train,94,1.000000,0.658676
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.28.615-00.01.32.438-seg07__start_at_swing,forehand_clear,1,side,Sub13,train,104,1.000000,0.642972
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.35.187-00.01.38.275-seg08__start_at_swing,forehand_clear,1,side,Sub13,train,68,1.000000,0.662303
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.40.948-00.01.45.132-seg09__start_at_swing,forehand_clear,1,side,Sub13,train,68,0.926471,0.589532
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.47.892-00.01.52.285-seg10__start_at_swing,forehand_clear,1,side,Sub13,train,54,1.000000,0.660460
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.55.046-00.01.59.494-seg11__start_at_swing,forehand_clear,1,side,Sub13,train,66,1.000000,0.673070
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.09.633-00.02.12.958-seg12__start_at_swing,forehand_clear,1,side,Sub13,train,62,1.000000,0.652627
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.15.712-00.02.18.033-seg13__start_at_swing,forehand_clear,1,side,Sub13,train,67,1.000000,0.637500
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.20.865-00.02.25.201-seg14__start_at_swing,forehand_clear,1,side,Sub13,train,62,1.000000,0.636529
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.27.917-00.02.32.221-seg15__start_at_swing,forehand_clear,1,side,Sub13,train,76,1.000000,0.657490
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.34.948-00.02.39.060-seg16__start_at_swing,forehand_clear,1,side,Sub13,train,60,1.000000,0.632326
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.41.824-00.02.47.631-seg17__start_at_swing,forehand_clear,1,side,Sub13,train,73,1.000000,0.652159
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.50.380-00.02.54.507-seg18__start_at_swing,forehand_clear,1,side,Sub13,train,53,1.000000,0.652587
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.57.346-00.03.01.517-seg19__start_at_swing,forehand_clear,1,side,Sub13,train,45,1.000000,0.656990
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.03.04.269-00.03.09.243-seg20__start_at_swing,forehand_clear,1,side,Sub13,train,78,1.000000,0.623603
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.00.08.535-00.00.11.183-seg01__start_at_swing,forehand_clear,1,side,Sub15,train,51,1.000000,0.645791
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.13.604-00.02.16.892-seg02__start_at_swing,forehand_clear,1,side,Sub15,train,47,1.000000,0.643948
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.19.838-00.02.25.390-seg03__start_at_swing,forehand_clear,1,side,Sub15,train,55,1.000000,0.631889
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.28.532-00.02.33.107-seg04__start_at_swing,forehand_clear,1,side,Sub15,train,82,1.000000,0.650827
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.36.432-00.02.41.145-seg05__start_at_swing,forehand_clear,1,side,Sub15,train,47,1.000000,0.629859
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.44.456-00.02.48.064-seg06__start_at_swing,forehand_clear,1,side,Sub15,train,56,1.000000,0.625741
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.57.389-00.02.59.837-seg07__start_at_swing,forehand_clear,1,side,Sub15,train,39,1.000000,0.631207
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.04.761-00.03.07.249-seg08__start_at_swing,forehand_clear,1,side,Sub15,train,54,1.000000,0.630343
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.10.705-00.03.14.104-seg09__start_at_swing,forehand_clear,1,side,Sub15,train,39,1.000000,0.632088
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.18.392-00.05.23.113-seg12__start_at_swing,forehand_clear,1,side,Sub15,train,77,1.000000,0.646340
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.26.374-00.05.30.334-seg13__start_at_swing,forehand_clear,1,side,Sub15,train,52,1.000000,0.639609
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.40.234-00.05.43.539-seg14__start_at_swing,forehand_clear,1,side,Sub15,train,61,1.000000,0.642917
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.46.763-00.05.50.211-seg15__start_at_swing,forehand_clear,1,side,Sub15,train,61,1.000000,0.673632
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.52.998-00.05.56.677-seg16__start_at_swing,forehand_clear,1,side,Sub15,train,51,1.000000,0.660822
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.59.837-00.06.03.380-seg17__start_at_swing,forehand_clear,1,side,Sub15,train,60,1.000000,0.619599
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.06.345-00.06.10.161-seg18__start_at_swing,forehand_clear,1,side,Sub15,train,64,1.000000,0.637011
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.13.524-00.06.18.317-seg19__start_at_swing,forehand_clear,1,side,Sub15,train,53,1.000000,0.633069
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.21.233-00.06.25.273-seg20__start_at_swing,forehand_clear,1,side,Sub15,train,62,1.000000,0.636396
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.28.820-00.06.31.800-seg21__start_at_swing,forehand_clear,1,side,Sub15,train,56,1.000000,0.640623
