source_video,output_video,output_pose,split,class,view,subject,source_frames,start_frame,motion_peak_frame,output_frames,peak_position_in_output
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.03.20.716-00.03.26.234-seg05.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.03.20.716-00.03.26.234-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.03.20.716-00.03.26.234-seg05__start_at_swing.npz,train,forehand_clear,side,Sub19,189,109,112,80,0.0379746835443038
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.06.389-00.04.10.157-seg06.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.06.389-00.04.10.157-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.06.389-00.04.10.157-seg06__start_at_swing.npz,train,forehand_clear,side,Sub19,126,30,33,96,0.031578947368421054
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.28.113-00.04.31.943-seg07.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.28.113-00.04.31.943-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.04.28.113-00.04.31.943-seg07__start_at_swing.npz,train,forehand_clear,side,Sub19,120,38,41,82,0.037037037037037035
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.03.463-00.05.07.440-seg08.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.03.463-00.05.07.440-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.03.463-00.05.07.440-seg08__start_at_swing.npz,train,forehand_clear,side,Sub19,135,53,56,82,0.037037037037037035
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.31.773-00.05.37.067-seg09.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.31.773-00.05.37.067-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.05.31.773-00.05.37.067-seg09__start_at_swing.npz,train,forehand_clear,side,Sub19,184,54,57,130,0.023255813953488372
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.04.108-00.07.08.140-seg10.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.04.108-00.07.08.140-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.04.108-00.07.08.140-seg10__start_at_swing.npz,train,forehand_clear,side,Sub19,126,52,55,74,0.0410958904109589
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.25.139-00.07.29.196-seg11.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.25.139-00.07.29.196-seg11__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.25.139-00.07.29.196-seg11__start_at_swing.npz,train,forehand_clear,side,Sub19,127,64,67,63,0.04838709677419355
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.59.228-00.08.04.066-seg12.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.59.228-00.08.04.066-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.07.59.228-00.08.04.066-seg12__start_at_swing.npz,train,forehand_clear,side,Sub19,153,39,42,114,0.02654867256637168
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.33.882-00.08.37.276-seg13.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.33.882-00.08.37.276-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.33.882-00.08.37.276-seg13__start_at_swing.npz,train,forehand_clear,side,Sub19,130,72,75,58,0.05263157894736842
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.55.983-00.08.59.987-seg14.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.55.983-00.08.59.987-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.08.55.983-00.08.59.987-seg14__start_at_swing.npz,train,forehand_clear,side,Sub19,151,75,78,76,0.04
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.09.32.700-00.09.37.756-seg15.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.09.32.700-00.09.37.756-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.09.32.700-00.09.37.756-seg15__start_at_swing.npz,train,forehand_clear,side,Sub19,174,55,58,119,0.025423728813559324
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.10.21.322-00.10.25.696-seg16.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.10.21.322-00.10.25.696-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.10.21.322-00.10.25.696-seg16__start_at_swing.npz,train,forehand_clear,side,Sub19,142,34,37,108,0.028037383177570093
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.14.05.268-00.14.09.886-seg19.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.14.05.268-00.14.09.886-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.14.05.268-00.14.09.886-seg19__start_at_swing.npz,train,forehand_clear,side,Sub19,148,74,77,74,0.0410958904109589
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.05.324-00.15.09.686-seg20.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.05.324-00.15.09.686-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.05.324-00.15.09.686-seg20__start_at_swing.npz,train,forehand_clear,side,Sub19,142,43,46,99,0.030612244897959183
data\manual_clips\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.27.724-00.15.31.728-seg21.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.27.724-00.15.31.728-seg21__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub19\Forehand Clear Side Video-00.15.27.724-00.15.31.728-seg21__start_at_swing.npz,train,forehand_clear,side,Sub19,143,43,46,100,0.030303030303030304
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.08.819-00.03.12.349-seg01.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.08.819-00.03.12.349-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.08.819-00.03.12.349-seg01__start_at_swing.npz,train,forehand_clear,side,Sub24,132,61,64,71,0.04285714285714286
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.28.514-00.03.32.748-seg02.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.28.514-00.03.32.748-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.03.28.514-00.03.32.748-seg02__start_at_swing.npz,train,forehand_clear,side,Sub24,144,69,72,75,0.04054054054054054
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.11.105-00.04.15.253-seg03.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.11.105-00.04.15.253-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.11.105-00.04.15.253-seg03__start_at_swing.npz,train,forehand_clear,side,Sub24,129,44,47,85,0.03571428571428571
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.48.670-00.04.52.074-seg04.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.48.670-00.04.52.074-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.04.48.670-00.04.52.074-seg04__start_at_swing.npz,train,forehand_clear,side,Sub24,124,34,37,90,0.033707865168539325
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.05.15.383-00.05.19.314-seg05.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.05.15.383-00.05.19.314-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.05.15.383-00.05.19.314-seg05__start_at_swing.npz,train,forehand_clear,side,Sub24,131,63,66,68,0.04477611940298507
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.06.30.060-00.06.34.325-seg07.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.06.30.060-00.06.34.325-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.06.30.060-00.06.34.325-seg07__start_at_swing.npz,train,forehand_clear,side,Sub24,131,43,46,88,0.034482758620689655
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.11.626-00.07.15.751-seg08.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.11.626-00.07.15.751-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.11.626-00.07.15.751-seg08__start_at_swing.npz,train,forehand_clear,side,Sub24,144,54,57,90,0.033707865168539325
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.48.844-00.07.52.644-seg09.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.48.844-00.07.52.644-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.07.48.844-00.07.52.644-seg09__start_at_swing.npz,train,forehand_clear,side,Sub24,141,38,41,103,0.029411764705882353
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.06.278-00.09.12.136-seg11.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.06.278-00.09.12.136-seg11__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.06.278-00.09.12.136-seg11__start_at_swing.npz,train,forehand_clear,side,Sub24,186,65,68,121,0.025
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.43.983-00.09.48.101-seg12.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.43.983-00.09.48.101-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.09.43.983-00.09.48.101-seg12__start_at_swing.npz,train,forehand_clear,side,Sub24,155,56,59,99,0.030612244897959183
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.18.428-00.10.22.781-seg13.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.18.428-00.10.22.781-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.18.428-00.10.22.781-seg13__start_at_swing.npz,train,forehand_clear,side,Sub24,145,51,54,94,0.03225806451612903
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.59.550-00.11.03.061-seg14.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.59.550-00.11.03.061-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.10.59.550-00.11.03.061-seg14__start_at_swing.npz,train,forehand_clear,side,Sub24,123,35,38,88,0.034482758620689655
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.12.16.806-00.12.21.262-seg16.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.12.16.806-00.12.21.262-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.12.16.806-00.12.21.262-seg16__start_at_swing.npz,train,forehand_clear,side,Sub24,159,57,60,102,0.0297029702970297
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.16.04.788-00.16.07.852-seg19.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.16.04.788-00.16.07.852-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.16.04.788-00.16.07.852-seg19__start_at_swing.npz,train,forehand_clear,side,Sub24,117,40,43,77,0.039473684210526314
data\manual_clips\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.17.21.263-00.17.25.481-seg20.mov,data\manual_clips_temporal_augmented\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.17.21.263-00.17.25.481-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\side\Sub24\Forehand Clear Side Video-00.17.21.263-00.17.25.481-seg20__start_at_swing.npz,train,forehand_clear,side,Sub24,136,66,69,70,0.043478260869565216
data\manual_clips\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.00.59.499-00.01.02.606-seg02.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.00.59.499-00.01.02.606-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.00.59.499-00.01.02.606-seg02__start_at_swing.npz,val,backhand_drive,front,Sub10,110,51,54,59,0.05172413793103448
data\manual_clips\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.01.06.613-00.01.09.271-seg03.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.01.06.613-00.01.09.271-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.01.06.613-00.01.09.271-seg03__start_at_swing.npz,val,backhand_drive,front,Sub10,100,53,56,47,0.06521739130434782
data\manual_clips\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.04.14.911-00.04.19.255-seg04.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.04.14.911-00.04.19.255-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.04.14.911-00.04.19.255-seg04__start_at_swing.npz,val,backhand_drive,front,Sub10,159,93,96,66,0.046153846153846156
data\manual_clips\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.05.14.499-00.05.17.838-seg12.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.05.14.499-00.05.17.838-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub10\Backhand Drive Front Video-00.05.14.499-00.05.17.838-seg12__start_at_swing.npz,val,backhand_drive,front,Sub10,117,41,44,76,0.04
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.01.52.285-00.01.56.261-seg02.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.01.52.285-00.01.56.261-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.01.52.285-00.01.56.261-seg02__start_at_swing.npz,val,backhand_drive,front,Sub14,129,66,69,63,0.04838709677419355
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.03.941-00.02.07.632-seg04.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.03.941-00.02.07.632-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.03.941-00.02.07.632-seg04__start_at_swing.npz,val,backhand_drive,front,Sub14,140,88,91,52,0.058823529411764705
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.37.237-00.02.40.997-seg08.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.37.237-00.02.40.997-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.02.37.237-00.02.40.997-seg08__start_at_swing.npz,val,backhand_drive,front,Sub14,121,67,70,54,0.05660377358490566
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.33.271-00.03.36.005-seg14.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.33.271-00.03.36.005-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.33.271-00.03.36.005-seg14__start_at_swing.npz,val,backhand_drive,front,Sub14,92,30,33,62,0.04918032786885246
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.59.034-00.04.01.956-seg18.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.59.034-00.04.01.956-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.03.59.034-00.04.01.956-seg18__start_at_swing.npz,val,backhand_drive,front,Sub14,90,38,41,52,0.058823529411764705
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.04.979-00.04.08.203-seg19.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.04.979-00.04.08.203-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.04.979-00.04.08.203-seg19__start_at_swing.npz,val,backhand_drive,front,Sub14,128,65,68,63,0.04838709677419355
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.23.538-00.04.26.722-seg22.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.23.538-00.04.26.722-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.23.538-00.04.26.722-seg22__start_at_swing.npz,val,backhand_drive,front,Sub14,113,52,55,61,0.05
data\manual_clips\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.47.908-00.04.50.741-seg26.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.47.908-00.04.50.741-seg26__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub14\Backhand Drive Front Video-00.04.47.908-00.04.50.741-seg26__start_at_swing.npz,val,backhand_drive,front,Sub14,114,60,63,54,0.05660377358490566
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.02.46.058-00.02.49.366-seg03.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.02.46.058-00.02.49.366-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.02.46.058-00.02.49.366-seg03__start_at_swing.npz,val,backhand_drive,front,Sub21,116,65,68,51,0.06
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.03.15.945-00.03.19.976-seg06.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.03.15.945-00.03.19.976-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.03.15.945-00.03.19.976-seg06__start_at_swing.npz,val,backhand_drive,front,Sub21,135,68,71,67,0.045454545454545456
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.04.13.561-00.04.17.026-seg10.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.04.13.561-00.04.17.026-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.04.13.561-00.04.17.026-seg10__start_at_swing.npz,val,backhand_drive,front,Sub21,126,62,65,64,0.047619047619047616
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.07.10.342-00.07.14.107-seg12.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.07.10.342-00.07.14.107-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.07.10.342-00.07.14.107-seg12__start_at_swing.npz,val,backhand_drive,front,Sub21,131,82,85,49,0.0625
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.08.27.276-00.08.30.460-seg16.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.08.27.276-00.08.30.460-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.08.27.276-00.08.30.460-seg16__start_at_swing.npz,val,backhand_drive,front,Sub21,111,34,37,77,0.039473684210526314
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.09.06.844-00.09.11.718-seg21.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.09.06.844-00.09.11.718-seg21__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.09.06.844-00.09.11.718-seg21__start_at_swing.npz,val,backhand_drive,front,Sub21,159,70,73,89,0.03409090909090909
data\manual_clips\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.11.43.508-00.11.46.264-seg25.mov,data\manual_clips_temporal_augmented\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.11.43.508-00.11.46.264-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\front\Sub21\Backhand Drive Front Video-00.11.43.508-00.11.46.264-seg25__start_at_swing.npz,val,backhand_drive,front,Sub21,85,31,34,54,0.05660377358490566
data\manual_clips\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.38.107-00.02.40.926-seg04.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.38.107-00.02.40.926-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.38.107-00.02.40.926-seg04__start_at_swing.npz,val,backhand_drive,side,Sub10,89,28,31,61,0.05
data\manual_clips\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.49.305-00.02.53.205-seg06.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.49.305-00.02.53.205-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.02.49.305-00.02.53.205-seg06__start_at_swing.npz,val,backhand_drive,side,Sub10,128,63,66,65,0.046875
data\manual_clips\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.04.47.254-00.04.50.068-seg07.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.04.47.254-00.04.50.068-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.04.47.254-00.04.50.068-seg07__start_at_swing.npz,val,backhand_drive,side,Sub10,94,32,35,62,0.04918032786885246
data\manual_clips\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.06.24.338-00.06.28.525-seg15.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.06.24.338-00.06.28.525-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub10\Backhand Drive Side Video-00.06.24.338-00.06.28.525-seg15__start_at_swing.npz,val,backhand_drive,side,Sub10,137,77,80,60,0.05084745762711865
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.00.54.392-00.00.58.193-seg02.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.00.54.392-00.00.58.193-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.00.54.392-00.00.58.193-seg02__start_at_swing.npz,val,backhand_drive,side,Sub14,127,83,86,44,0.06976744186046512
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.01.46.148-00.01.48.837-seg03.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.01.46.148-00.01.48.837-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.01.46.148-00.01.48.837-seg03__start_at_swing.npz,val,backhand_drive,side,Sub14,87,35,38,52,0.058823529411764705
