sample_id,dataset,split,match_id,set_id,rally,ball_round,video_path,start_frame,hit_frame,end_frame,fps,player_side,raw_label,coarse_label,stroke_side,player_name,annotation_path
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_474,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,474,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,69945,69975,70005,30.0,bottom,lift,lift,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_475,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,475,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,69962,69992,70022,30.0,top,drop,drop,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_476,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,476,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,69978,70008,70038,30.0,bottom,lift,lift,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_477,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,477,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,69989,70019,70049,30.0,top,drop,drop,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_478,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,478,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70000,70030,70060,30.0,bottom,drive,drive,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_479,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,479,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70015,70045,70075,30.0,top,drop,drop,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_480,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,480,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70039,70069,70099,30.0,bottom,drive,drive,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_481,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,481,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70058,70088,70118,30.0,top,clear,clear,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_482,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,482,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70099,70129,70159,30.0,bottom,drop,drop,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_483,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,483,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70122,70152,70182,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_484,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,484,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70144,70174,70204,30.0,bottom,drive,drive,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_485,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,485,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70178,70208,70238,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_486,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,486,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70211,70241,70271,30.0,bottom,drive,drive,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_19_487,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,19,487,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,70236,70266,70296,30.0,top,smash,smash,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_20_488,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,20,488,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72213,72243,72273,30.0,top,serve,serve,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_20_489,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,20,489,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72235,72265,72295,30.0,bottom,net_shot,net_shot,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_20_490,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,20,490,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72261,72291,72321,30.0,top,lift,lift,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_20_491,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,20,491,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72313,72343,72373,30.0,bottom,smash,smash,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_20_493,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,20,493,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72354,72384,72414,30.0,bottom,net_shot,net_shot,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_21_494,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,21,494,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72891,72921,72951,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_21_495,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,21,495,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72911,72941,72971,30.0,bottom,clear,clear,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_21_496,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,21,496,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,72938,72968,72998,30.0,top,smash,smash,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_498,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,498,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73436,73466,73496,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_499,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,499,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73456,73486,73516,30.0,bottom,clear,clear,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_500,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,500,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73487,73517,73547,30.0,top,clear,clear,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_501,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,501,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73502,73532,73562,30.0,bottom,drop,drop,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_502,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,502,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73528,73558,73588,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_503,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,503,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73551,73581,73611,30.0,bottom,lift,lift,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_504,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,504,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73588,73618,73648,30.0,top,drop,drop,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_505,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,505,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73610,73640,73670,30.0,bottom,net_shot,net_shot,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_506,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,506,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73636,73666,73696,30.0,top,lift,lift,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_507,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,507,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73671,73701,73731,30.0,bottom,smash,smash,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_509,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,509,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73710,73740,73770,30.0,bottom,clear,clear,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_510,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,510,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73748,73778,73808,30.0,top,clear,clear,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_511,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,511,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73771,73801,73831,30.0,bottom,net_shot,net_shot,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_512,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,512,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73798,73828,73858,30.0,top,net_shot,net_shot,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_513,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,513,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73828,73858,73888,30.0,bottom,lift,lift,unknown,Wang Zheng Xing,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
bfmd_VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F_2_22_514,bfmd,train,VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F,2,22,514,C:\Users\ADMIN\Downloads\BFMD_data-20260921T175743Z-1-001\BFMD_data\videos\VICTOR-China-Open-2025\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.mp4,73869,73899,73929,30.0,top,drive,drive,unknown,Shi Yu Qi,annotations\hit_inferred\VICTOR-China-Open-2025-Shi-Yu-Qi-CHN-3-vs.-Wang-Zheng-Xing-CHN-F.json
